t,u_meas_supply_setpoint_c,u_meas_supply_setpoint_operator_c,u_meas_supply_setpoint_calc_c,u_meas_supply_fan_pct,u_meas_exhaust_fan_pct,u_meas_heating_valve_pct,u_meas_cooling_valve_pct,u_meas_cooling_valve_command_pct,u_meas_cooling_valve_feedback_pct,u_meas_district_tr002_valve_pct,u_meas_district_tr003_valve_pct,u_bms_sim_supply_setpoint_c,u_bms_sim_supply_fan_pct,u_bms_sim_exhaust_fan_pct,u_bms_sim_heating_valve_pct,u_bms_sim_cooling_valve_pct,u_bms_sim_district_tr002_valve_pct,u_bms_sim_district_tr003_valve_pct,u_mpc_supply_setpoint_c,u_mpc_supply_fan_pct,u_mpc_exhaust_fan_pct,u_mpc_heating_valve_pct,u_mpc_cooling_valve_pct,u_mpc_district_tr002_valve_pct,u_mpc_district_tr003_valve_pct,u_demand_supply_setpoint_c,u_demand_supply_fan_pct,u_demand_exhaust_fan_pct,u_demand_heating_valve_pct,u_demand_cooling_valve_pct,u_demand_district_tr002_valve_pct,u_demand_district_tr003_valve_pct,extract_temp_meas_c,extract_temp_pred_c,extract_temp_pred_observed_c,extract_temp_pred_emulated_c,extract_temp_pred_demand_c,outdoor_temp_c,outdoor_temp_frost_c,outdoor_temp_bms_c,electric_kw,heat_kw,proxy_el_kwh_emulated,proxy_heat_kwh_emulated,proxy_el_kwh_mpc,proxy_heat_kwh_mpc,controllable_kwh_emulated,controllable_kwh_mpc,price_band,marginal_kr_per_kwh,spot_kr_per_kwh,cost_observed_kr,cost_emulated_kr,cost_mpc_kr,cost_demand_kr,comfort_violation,comfort_violation_emulated,comfort_violation_demand,comfort_violation_observed_proxy,occupancy_q,occupancy_source,used_fallback,fallback_reason
2026-06-24T06:00:00Z,19.95,17,19.95,67.59,63.28,0,37,37,0,11.23,13.47,20,67.6,63.3,0,37,11.2,13.5,19.95,63.742220356480956,59.41351710130956,0,36.97251121201592,11.23,13.47,19.9,56,53,0,36,11.2,13.5,22.36,22.252020835197975,22.24189639886847,22.240952478503857,22.36919491047721,12,12,13.7,0.9773489779643489,3,0.2736427851793435,0.75,0.24433724449108724,0.75,1.0236427851793435,0.9943372444910872,high,1.712,1.1604,1.616962537432205,1.6171704306145116,1.566999344956217,1.4863146172926784,false,false,false,false,0.65435,measured,false,
2026-06-24T06:15:00Z,19.95,17,19.95,67.59,63.28,0,37,37,0,11.23,13.47,20,67.6,63.3,0,37,11.2,13.5,19.95,63.68389559344231,59.33772781277312,0,36.94523238670397,11.23,13.47,19.9,56,53,0,36,11.2,13.5,22.36,22.19660808643797,22.2445594409374,22.180698307231747,22.376717508939045,12,12,13.7,0.9751503593605684,3,0.2736427851793435,0.75,0.2437875898401421,0.75,1.0236427851793435,0.993787589840142,high,1.712,1.1604,1.616962537432205,1.6171704306145116,1.5660583361937988,1.4863146172926784,false,false,false,false,0.65435,measured,false,
2026-06-24T06:30:00Z,19.95,17,19.95,67.59,63.28,0,37,37,0,11.23,13.47,20,67.6,63.3,0,37,11.2,13.5,19.95,63.656781197554324,59.30238850366109,0,36.931671190808274,11.23,13.47,19.9,56,53,0,36,11.2,13.5,22.36,22.169466386427473,22.247178886208886,22.151473120200343,22.383312685299714,12,12,13.7,0.974118762072884,3,0.2736427851793435,0.75,0.243529690518221,0.75,1.0236427851793435,0.9935296905182209,high,1.712,1.1604,1.616962537432205,1.6171704306145116,1.56561681255467,1.4863146172926784,false,false,false,false,0.65435,measured,false,
2026-06-24T06:45:00Z,19.95,17,19.95,67.59,63.28,0,37,37,0,11.23,13.47,20,67.6,63.3,0,37,11.2,13.5,19.95,63.653365070273395,59.297246791601985,0,36.92866994089519,11.23,13.47,19.9,56,53,0,36,11.2,13.5,22.36,22.15758020666251,22.24974351781613,22.138592093600867,22.389362900755245,12,12,13.7,0.9739650276015093,3,0.2736427851793435,0.75,0.24349125690037732,0.75,1.0236427851793435,0.9934912569003773,high,1.712,1.1604,1.616962537432205,1.6171704306145116,1.5655510142009215,1.4863146172926784,false,false,false,false,0.65435,measured,false,
2026-06-24T07:00:00Z,19.95,17,19.95,67.59,63.28,0,37,37,0,11.23,13.47,20,67.6,63.3,0,37,11.2,13.5,19.95,63.75840345961375,59.4043032839577,0,36.94364217135259,11.23,13.47,19.9,56,53,0,36,11.2,13.5,22.36,22.135407671689826,22.23403825500035,22.116079143498318,22.376855207210887,12.5,12.5,13.7,0.9771294366954757,3,0.2736427851793435,0.75,0.24428235917386892,0.75,1.0236427851793435,0.994282359173869,high,1.61,1.0587,1.5509258595031383,1.5511213665262187,1.5038510806574046,1.4280618691850089,false,false,false,false,0.65435,measured,false,
2026-06-24T07:15:00Z,20.14,17,20.14,67.65,63.3,0,38,38,0,8.48,7.97,20.1,67.7,63.3,0,38,8.5,8,20.14,63.7997928778905,59.414821911707136,0,37.93140378401413,8.48,7.97,20.1,56,53,0,36,8.5,8,22.35,22.15581085210998,22.260177899805534,22.13423264668817,22.405208740648334,12.5,12.5,13.7,0.9916687911370188,1.5,0.2776874314898489,0.375,0.2479171977842547,0.375,0.652687431489849,0.6229171977842547,high,1.61,1.0587,1.0020417335514777,1.0023550058923947,0.9544249296263879,0.8737100147129413,false,false,false,false,0.6547499999999999,measured,false,
2026-06-24T07:30:00Z,20.3,17,20.3,67.55,63.37,0,38,38,0,6.9,5.83,20.3,67.6,63.4,0,38,6.9,5.8,20.3,63.71769593455961,59.48238225603758,0,37.94408544391532,6.9,5.83,20.2,56,53,0,36,6.9,5.8,22.36,22.27790521346429,22.378243579987974,22.257395267411304,22.522864692315785,12.5,12.5,14.1,0.9840709246241864,3,0.2754143260513674,0.75,0.2460177311560466,0.75,1.0254143260513673,0.9960177311560466,high,1.61,1.0587,1.553463807542289,1.5539735473301772,1.5066450295487106,1.4268161435325946,false,false,false,false,0.6546,measured,false,
2026-06-24T07:45:00Z,20.44,17,20.44,67.65,63.06,0,40,40,0,6.18,4.63,20.4,67.7,63.1,0,40,6.2,4.6,20.44,63.801016675280195,59.18418002485427,0,39.92058156412838,6.18,4.63,20.4,57,53,0,38,6.2,4.6,22.48,22.34442805880608,22.441622034202226,22.32441963992693,22.53967125719091,12.5,12.5,14.2,1.0122517529909942,3,0.28301239463680006,0.75,0.25306293824774856,0.75,1.0330123946368,1.0030629382477485,high,1.61,1.0587,1.5656235297668877,1.5662064377527236,1.5179878129663509,1.4427394159992528,false,false,false,false,0.6535500000000001,measured,false,
2026-06-24T08:00:00Z,20.58,17,20.58,67.73,63.25,0,40,40,0,10.37,3.5,20.6,67.7,63.3,0,40,10.4,3.5,20.58,63.971820048574585,59.44060447014465,0,39.949715766883074,10.37,3.5,20.6,68,63,0,40,10.4,3.5,22.54,22.39495906437894,22.490684810235795,22.381720827683427,22.453160832174778,12.9,12.9,14.2,1.0113417768639175,3,0.2816325900081005,0.75,0.25283544421597937,0.75,1.0316325900081005,1.0028354442159793,medium,1.531,0.98,1.5120847036261411,1.5122234776898773,1.46813504748214,1.5121165462248398,false,false,false,false,0.6549,measured,false,
2026-06-24T08:15:00Z,20.71,17,20.71,67.77,63.4,0,42,42,0,5.77,3.31,20.7,67.8,63.4,0,42,5.8,3.3,20.71,63.99550941523692,59.57869748170676,0,41.9316872157563,5.77,3.31,20.7,68,63,0,42,5.8,3.3,22.54,22.45690949226483,22.525560373378696,22.440069527544683,22.435800405201533,12.9,12.9,14.3,1.0322207155540513,2.45108244,0.28697720444122565,0.6141203249999999,0.2580551788885128,0.61277061,0.9010975294412256,0.8708257888885128,medium,1.531,0.98,1.322426412524144,1.324550209070304,1.2783251195775167,1.3232424613139997,false,false,false,false,0.6558499999999999,measured,false,
2026-06-24T08:30:00Z,20.81,17,20.81,67.74,63.13,0,43,43,0,10.58,4.74,20.8,67.7,63.1,0,43,10.6,4.7,20.81,64.0245064279885,59.352061649585316,0,42.95227724516735,10.58,4.74,20.8,68,63,0,43,10.6,4.7,22.52,22.4938020946529,22.520414901438386,22.479301190915514,22.44853453384711,12.9,12.9,14.1,1.0507746372255975,3,0.29119211329479,0.75,0.2626936593063994,0.75,1.0411921132947901,1.0126936593063993,medium,1.531,0.98,1.5272904362706623,1.526859107841799,1.483227974785573,1.5280047617514108,false,false,false,false,0.65435,measured,false,
2026-06-24T08:45:00Z,20.94,17,20.94,67.94,63.04,0,47,47,0,6.45,7.8,20.9,67.9,63,0,47,6.5,7.8,20.94,65.2521037468534,60.307398214371126,0,47.00847412527671,6.45,7.8,20.9,68,63,0,47,6.5,7.8,22.54,22.498198347782438,22.51775208162258,22.487074769011503,22.463612826732554,12.9,12.9,13.6,1.1232925106048184,3,0.3014862576139493,0.75,0.2808231276512046,0.75,1.0514862576139494,1.0308231276512045,medium,1.531,0.98,1.5431139482242344,1.542619442794432,1.5109841908214698,1.5432101624912709,false,false,false,false,0.6548999999999999,measured,false,
2026-06-24T09:00:00Z,21.04,17,21.04,67.9,63.04,0,49,49,0,8.37,3.28,21,67.9,63,0,49,8.4,3.3,21.04,67.14249460075507,62.271610345378946,0,48.993002172097384,8.37,3.28,21,68,63,0,49,8.4,3.3,22.67,22.51937427454027,22.608675023830624,22.5105197892739,22.490918425468386,12.9,12.9,13.1,1.204022624488887,3,0.3069496389585842,0.75,0.30100565612222174,0.75,1.0569496389585842,1.0510056561222219,medium,1.442,0.891,1.4871566855530074,1.486915361765754,1.4783441385157192,1.4874772930246987,false,false,false,false,0.6547,measured,false,
2026-06-24T09:15:00Z,21.14,17,21.14,67.86,63.1,0,52,52,0,8.7,11.47,21.1,67.9,63.1,0,52,8.7,11.5,21.14,67.41452836177824,62.641857292398484,0,51.90510928396823,8.7,11.47,21.1,68,63,0,52,8.7,11.5,22.67,22.549280917304703,22.628356304689436,22.542473467880203,22.518006862975437,12.9,12.9,12.9,1.2407694315633324,3,0.3142038772546826,0.75,0.3101923578908331,0.75,1.0642038772546827,1.0601923578908332,medium,1.442,0.891,1.4971523827271969,1.4973759733887277,1.4915913624660568,1.4973384296751364,false,false,false,false,0.6548,measured,false,
2026-06-24T09:30:00Z,21.23,17,21.23,67.78,63.16,0,54,54,0,7.24,11.66,21.2,67.8,63.2,0,54,7.2,11.7,21.23,67.41109341100243,62.723125396790145,0,53.85594989270182,7.24,11.66,21.2,68,63,0,54,7.2,11.7,22.71,22.606331516232917,22.694741280825443,22.608487500163452,22.567342405255236,12.9,12.9,13.2,1.2617775883521487,1.9,0.319286648688744,0.475,0.3154443970880372,0.475,0.794286648688744,0.7904443970880372,medium,1.442,0.891,1.1214475618593687,1.12179753625457,1.1162570094463506,1.121736916382,false,false,false,false,0.6547,measured,false,
2026-06-24T09:45:00Z,21.31,17,21.31,67.82,63.11,0,54,54,0,9.47,10.28,21.3,67.8,63.1,0,54,9.5,10.3,21.31,67.46749521430502,62.71652393670202,0,53.940255723011894,9.47,10.28,21.3,68,63,0,54,9.5,10.3,22.73,22.663149251260958,22.730239452872677,22.667090225285538,22.624036040821178,12.9,12.9,13.5,1.2671730644621353,2.4,0.3198249985332001,0.6,0.3167932661155338,0.6,0.9198249985332001,0.9167932661155338,medium,1.442,0.891,1.2967950418067749,1.2966228337948549,1.29225107564858,1.2971499049202122,false,false,false,false,0.6546500000000001,measured,false,
2026-06-24T10:00:00Z,21.37,17,21.37,68,63.14,0,54,54,0,7.75,12.44,21.4,68,63.1,0,54,7.8,12.4,21.37,67.59155209677817,62.75950807270464,0,53.94754786502605,7.75,12.44,21.4,68,63,0,54,7.8,12.4,22.79,22.701698051291505,22.765551372969934,22.69686778410493,22.66720785503985,13.9,13.9,14.1,1.2638012818175635,2,0.31906043054188676,0.5,0.31595032045439086,0.5,0.8190604305418867,0.8159503204543909,medium,1.395,0.8434,1.11771659579873,1.117485288864249,1.1131466852921923,1.1169083033106915,false,false,false,false,0.6557,measured,false,
2026-06-24T10:15:00Z,21.43,17,21.43,67.83,63.1,0,54,54,0,8.64,5.57,21.4,67.8,63.1,0,54,8.6,5.6,21.43,67.50842052486136,62.718128697173576,0,53.99109859321283,8.64,5.57,21.4,68,63,0,54,8.6,5.6,22.79,22.74211497687588,22.79198632430201,22.74588888782338,22.708904671221674,13.9,13.9,14.3,1.2703228229071672,1.9,0.3203186040621405,0.475,0.3175807057267918,0.475,0.7953186040621405,0.7925807057267917,medium,1.395,0.8434,1.0857844022674803,1.085620641512087,1.0818012733342757,1.086135888305883,false,false,false,false,0.6546500000000001,measured,false,
2026-06-24T10:30:00Z,21.48,17,21.48,67.86,63.05,0,55,55,0,5.12,7.5,21.5,67.9,63.1,0,55,5.1,7.5,21.48,67.50169908511138,62.664691576734704,0,54.90352917607787,5.12,7.5,21.5,68,63,0,55,5.1,7.5,22.79,22.78587229162647,22.811895315296002,22.788512565325593,22.754859035366792,13.9,13.9,15.1,1.281120967507138,1.7,0.3239009482865046,0.425,0.3202802418767845,0.425,0.7489009482865046,0.7452802418767845,medium,1.395,0.8434,1.0228678628778503,1.0233784128792434,1.018327527437684,1.0233403505500278,false,false,false,false,0.65455,measured,false,
2026-06-24T10:45:00Z,21.54,17,21.54,67.95,63.1,0,55,55,0,4.88,6.99,21.5,68,63.1,0,55,4.9,7,21.54,67.56220995847424,62.72191171023707,0,55.13538404325091,4.88,6.99,21.5,68,63,0,55,4.9,7,22.79,22.80469932000458,22.80518748512669,22.802084463455266,22.77739282753597,13.9,13.9,14.8,1.2833273130020446,2,0.3237419832090993,0.5,0.32083182825051115,0.5,0.8237419832090993,0.8208318282505112,medium,1.395,0.8434,1.123745118308308,1.1240160548350104,1.1199563886677801,1.1234299840923867,false,false,false,false,0.6552500000000001,measured,false,
2026-06-24T11:00:00Z,21.58,17,21.58,67.93,63.2,0,59,59,0,12.05,3.25,21.6,67.9,63.2,0,59,12.1,3.3,21.58,67.60320248835338,62.79483702438466,0,58.85542572155465,12.05,3.25,21.6,68,63,0,59,12.1,3.3,22.84,22.809254841125913,22.83222252789277,22.81370250925434,22.779640093735708,14.2,14.2,14.7,1.3180419246043527,2.9,0.33271033002359746,0.725,0.32951048115108816,0.725,1.0577103300235975,1.0545104811510881,medium,1.368,0.817,1.4111403963375568,1.4109819144468407,1.406604521189248,1.4103776466785827,false,false,false,false,0.65565,measured,false,
2026-06-24T11:15:00Z,21.62,17,21.62,68.01,63.07,0,61,61,0,6.58,9.4,21.6,68,63.1,0,61,6.6,9.4,21.62,67.6331872397589,62.6886157550031,0,60.894611387641845,6.58,9.4,21.6,68,63,0,61,6.6,9.4,22.85,22.823285972148437,22.84392319635094,22.82817357376698,22.803265839774603,14.2,14.2,14.5,1.3448443373912393,3,0.33962784703981386,0.75,0.33621108434780983,0.75,1.089627847039814,1.0862110843478099,medium,1.368,0.817,1.4532857548738574,1.4534048771379406,1.4487307457752792,1.452831169451049,false,false,false,false,0.6554000000000001,measured,false,
2026-06-24T11:30:00Z,21.66,17,21.66,67.92,62.99,0,62,62,0,8.05,0.99,21.7,67.9,63,0,62,8.1,1,21.66,67.57817851724239,62.62453350627743,0,61.99358070198734,8.05,0.99,21.7,68,63,0,62,8.1,1,22.85,22.836329589232534,22.8510630984638,22.84037470228903,22.820009230297668,14.2,14.2,14.4,1.3537353822838458,1.584,0.3412519640198852,0.396,0.33843384557096146,0.396,0.7372519640198852,0.7344338455709615,medium,1.368,0.817,0.9889642573502782,0.9889159094797899,0.9850607234416622,0.9894448919335264,false,false,false,false,0.65455,measured,false,
2026-06-24T11:45:00Z,21.7,17,21.7,67.88,62.99,0,64,64,0,8.62,12.34,21.7,67.9,63,0,64,8.6,12.3,21.7,67.5185690896896,62.61261641762692,0,63.94668965330133,8.62,12.34,21.7,68,63,0,64,8.6,12.3,22.85,22.880454463722835,22.887661949246933,22.881825166778153,22.86386030307982,14.2,14.2,14.4,1.3736119522508172,3,0.3466227912040222,0.75,0.3434029880627043,0.75,1.0966227912040223,1.0934029880627043,medium,1.368,0.817,1.462810569455981,1.4629739607545775,1.4585692700572548,1.4635077662390419,false,false,false,false,0.65435,measured,false,
2026-06-24T12:00:00Z,21.73,17,21.73,67.84,63,0,66,66,0,6.88,0.53,21.7,67.8,63,0,66,6.9,0.5,21.73,67.53824219638082,62.620674147999445,0,65.99499461921407,6.88,0.53,21.7,68,63,0,66,6.9,0.5,22.94,22.86025263510723,22.896181361048725,22.869279237919756,22.84538149835611,13.9,13.9,14.4,1.3995668652926008,1.6080663299999998,0.35249952926938355,0.40147405,0.3498917163231502,0.40201658249999994,0.7539735792693836,0.7519082988231501,low,1.363,0.812,1.0086746197749867,1.0077496544438078,1.0049077632305912,1.0088141996978464,false,false,false,false,0.66,measured,false,
2026-06-24T12:15:00Z,21.76,17,21.76,68.09,63.03,0,69,69,0,9.1,11.2,21.8,68.1,63,0,69,9.1,11.2,21.76,67.67970368143418,62.65868304516905,0,68.8937669829391,9.1,11.2,21.8,68,63,0,69,9.1,11.2,22.85,22.86297503510891,22.853552332296765,22.85966577287597,22.854237306838698,13.9,13.9,14.4,1.423753278055194,3,0.35924183995286385,0.75,0.3559383195137985,0.75,1.1092418399528639,1.1059383195137986,low,1.363,0.812,1.474807700795261,1.4746906102432291,1.470187911884783,1.4741655589074594,false,false,false,false,0.69,measured,false,
2026-06-24T12:30:00Z,21.79,17,21.79,68.03,63.05,0,71,71,0,9.4,9.68,21.8,68,63.1,0,71,9.4,9.7,21.79,67.65343475603137,62.62413771598364,0,71.0442767362071,9.4,9.68,21.8,68,63,0,71,9.4,9.7,22.85,22.84393306904991,22.839405934099617,22.849806639637507,22.840032091835607,13.9,13.9,14.1,1.4476965795512968,3,0.3651084223539168,0.75,0.3619241448878242,0.75,1.1151084223539167,1.111924144887824,low,1.363,0.812,1.4825588266862302,1.4826867620558644,1.4783465918695802,1.4821169227812996,false,false,false,false,0.71,measured,false,
2026-06-24T12:45:00Z,21.81,17,21.81,67.85,62.99,0,75,75,0,14.09,3.27,21.8,67.9,63,0,75,14.1,3.3,21.81,67.42156420923858,62.5260172045301,0,74.75970100281418,14.09,3.27,21.8,68,63,0,75,14.1,3.3,22.91,22.871822551194505,22.90770451235479,22.873302746773263,22.860935239729926,13.9,13.9,13.9,1.4856967484430255,1.5,0.37586852843478824,0.375,0.37142418711075637,0.375,0.7508685284347882,0.7464241871107564,low,1.363,0.812,1.0045095092117702,1.0048307954503541,0.9987731582256988,1.0053612470879871,false,false,false,false,0.75,measured,false,
2026-06-24T13:00:00Z,21.82,17,21.82,67.85,62.95,0,76,76,0,11.02,3.82,21.8,67.9,63,0,76,11,3.8,21.82,67.12966859319225,62.20800321482604,0,75.6643947159419,11.02,3.82,21.8,68,63,0,76,11,3.8,22.91,22.88170595785041,22.900937758999664,22.882037009533132,22.86829911050072,13.6,13.6,14.8,1.4856441269758758,2,0.37851923608026605,0.5,0.37141103174396894,0.5,0.878519236080266,0.871411031743969,medium,1.408,0.8569,1.2115353273265792,1.2121010726593315,1.2020927209538252,1.212647603016999,false,false,false,false,0.76,measured,false,
2026-06-24T13:15:00Z,21.84,17,21.84,67.87,62.86,0,73,73,0,7.52,8.14,21.8,67.9,62.9,0,73,7.5,8.1,21.84,65.6186036142291,60.7502133205373,0,72.77862445750561,7.52,8.14,21.8,68,63,0,73,7.5,8.1,22.97,22.919162751024558,22.949179008095527,22.904575773007387,22.897019191144743,13.6,13.6,15.4,1.4103590000733488,2,0.3703883850564691,0.5,0.3525897500183372,0.5,0.8703883850564691,0.8525897500183373,medium,1.408,0.8569,1.2002544800882735,1.2006528344178253,1.1755923562841357,1.2017872223605996,false,false,false,false,0.73,measured,false,
2026-06-24T13:30:00Z,21.85,17,21.85,67.81,62.91,0,70,70,0,7.35,4.66,21.9,67.8,62.9,0,70,7.4,4.7,21.85,55.91923229679371,51.88238031276987,0,65.96933675856275,7.35,4.66,21.9,68,63,0,70,7.4,4.7,22.92,23.040355572789444,22.942282512201594,22.932555459378094,22.92106412529008,13.6,13.6,15.5,1.1006533986521083,1.5,0.36314179143724445,0.375,0.2751633496630271,0.375,0.7381417914372445,0.650163349663027,medium,1.408,0.8569,1.02077700820612,1.020663133537378,0.8967894875192798,1.0223529212692821,false,false,false,false,0.7,measured,false,
2026-06-24T13:45:00Z,18.07,17,18.07,0,0,0,0,0,0,9.05,11.98,18.1,0,0,0,0,9.1,12,18.07,0,0,0,0,9.05,11.98,18.1,0,0,0,0,9.1,12,22.85,23.04958582939478,22.948981952612368,22.991650002945576,22.98557677513451,13.6,13.6,15.5,0,2,0,0.5,0,0.5,0.5,0.5,medium,1.408,0.8569,0.679145988258317,0.679145988258317,0.679145988258317,0.679145988258317,false,false,false,false,0.2,measured,false,
2026-06-24T14:00:00Z,18.07,17,18.07,0,0,0,0,0,0,11.5,1.63,18.1,0,0,0,0,11.5,1.6,18.07,0,0,0,0,11.5,1.63,18.1,0,0,0,0,11.5,1.6,22.97,23.25142733787077,23.209365827105785,23.21984503765603,23.216635306239066,14,14,15.5,0,1.6,0,0.4,0,0.4,0.4,0.4,medium,1.529,0.9779,0.5761367906066536,0.5761367906066536,0.5761367906066536,0.5761367906066536,false,false,false,false,0.2,measured,false,
2026-06-24T14:15:00Z,18.07,17,18.07,0,0,0,0,0,0,7.11,11.83,18.1,0,0,0,0,7.1,11.8,18.07,0,0,0,0,7.11,11.83,18.1,0,0,0,0,7.1,11.8,22.98,23.40585186047405,23.262401148449282,23.388197531304353,23.386501172121143,14,14,16.2,0,2,0,0.5,0,0.5,0.5,0.5,medium,1.529,0.9779,0.7201709882583169,0.7201709882583169,0.7201709882583169,0.7201709882583169,false,false,false,false,0.2,measured,false,
2026-06-24T14:30:00Z,18.07,17,18.07,0,0,0,0,0,0,6.68,0.63,16.6,0,0,0,0,6.7,0.6,16.57,0,0,0,0,6.68,0.63,16.6,0,0,0,0,6.7,0.6,23.34,23.580757492667022,23.498771138254376,23.57142709098538,23.57053055663261,14,14,16.2,0,1.5476732,0,0.38638900000000004,0,0.3869183,0.38638900000000004,0.3869183,medium,1.529,0.9779,0.5572946689724559,0.5565322959642857,0.5572946689724559,0.5565322959642857,false,false,false,false,0,measured,false,
2026-06-24T14:45:00Z,18.07,17,18.07,0,0,0,0,0,0,10.15,9.7,18.1,0,0,0,0,10.2,9.7,18.07,0,0,0,0,10.15,9.7,18.1,0,0,0,0,10.2,9.7,23.4,23.635508467632082,23.539977224426057,23.629614378656008,23.62914055574536,14,14,16.6,0,2,0,0.5,0,0.5,0.5,0.5,medium,1.529,0.9779,0.7201709882583169,0.7201709882583169,0.7201709882583169,0.7201709882583169,false,false,false,false,0.2,measured,false,
2026-06-24T15:00:00Z,18.07,17,18.07,0,0,0,0,0,0,5.43,0,16.6,0,0,0,0,5.4,0,16.57,0,0,0,0,5.43,0,16.6,0,0,0,0,5.4,0,23.46,23.738832985692827,23.598892563357484,23.73571793005036,23.735467512261057,14.1,14.1,16.5,0,1.12089861,0,0.27867645,0,0.2802246525,0.27867645,0.2802246525,high,1.583,1.0317,0.41115737300278693,0.40888578530663894,0.41115737300278693,0.40888578530663894,false,false,false,false,0,measured,false,
2026-06-24T15:15:00Z,18.07,17,18.07,0,0,0,0,0,0,7.87,10.66,18.1,0,0,0,0,7.9,10.7,18.07,0,0,0,0,7.87,10.66,18.1,0,0,0,0,7.9,10.7,23.52,23.74837936745574,23.632725034850935,23.745770120094345,23.745637773034314,14.1,14.1,15.9,0,3,0,0.75,0,0.75,0.75,0.75,high,1.583,1.0317,1.1004314823874755,1.1004314823874755,1.1004314823874755,1.1004314823874755,false,false,false,false,0.2,measured,false,
2026-06-24T15:30:00Z,18.07,17,18.07,0,0,0,0,0,0,7.36,4.81,16.6,0,0,0,0,7.4,4.8,16.57,0,0,0,0,7.36,4.81,16.6,0,0,0,0,7.4,4.8,23.74,23.80726676784492,23.755654914799706,23.80588776750259,23.8058178214163,14.1,14.1,15.6,0,2.2,0,0.55,0,0.55,0.55,0.55,high,1.583,1.0317,0.8069830870841488,0.8069830870841488,0.8069830870841488,0.8069830870841488,false,false,false,false,0,measured,false,
2026-06-24T15:45:00Z,18.07,17,18.07,0,0,0,0,0,0,4.53,0,16,0,0,0,0,4.5,0,16,0,0,0,0,4.53,0,16,0,0,0,0,4.5,0,23.71,23.83979823018245,23.72195044334477,23.83906942157186,23.839032454713767,14.1,14.1,15.5,0,0.9351143100000001,0,0.23223037500000002,0,0.23377857750000003,0.23223037500000002,0.23377857750000003,high,1.583,1.0317,0.34300974211834717,0.3407381544221991,0.34300974211834717,0.3407381544221991,false,false,false,false,0,measured,false,
2026-06-24T16:00:00Z,18.07,17,18.07,0,0,0,0,0,0,7.58,7.76,16,0,0,0,0,7.6,7.8,16,0,0,0,0,7.58,7.76,16,0,0,0,0,7.6,7.8,23.77,23.903407251535874,23.800076724886033,23.903022072522816,23.90300253535255,13.6,13.6,15.4,0,3,0,0.75,0,0.75,0.75,0.75,high,1.691,1.1392,1.1407439823874754,1.1407439823874754,1.1407439823874754,1.1407439823874754,false,false,false,false,0,measured,false,
2026-06-24T16:15:00Z,18.07,17,18.07,0,0,0,0,0,0,12.04,12.34,18.1,0,0,0,0,12,12.3,18.07,0,0,0,0,12.04,12.34,18.1,0,0,0,0,12,12.3,23.77,23.862314234174573,23.791807831347896,23.861147740329834,23.861137414837167,13.6,13.6,15.4,0,3,0,0.75,0,0.75,0.75,0.75,high,1.691,1.1392,1.1407439823874754,1.1407439823874754,1.1407439823874754,1.1407439823874754,false,false,false,false,0.2,measured,false,
2026-06-24T16:30:00Z,18.07,17,18.07,0,0,0,0,0,0,9.38,8.48,18.1,0,0,0,0,9.4,8.5,18.07,0,0,0,0,9.38,8.48,18.1,0,0,0,0,9.4,8.5,23.77,23.86120147524721,23.8124129385941,23.85962205258771,23.85961659551295,13.6,13.6,15.3,0,2.1,0,0.525,0,0.525,0.525,0.525,high,1.691,1.1392,0.7985207876712329,0.7985207876712329,0.7985207876712329,0.7985207876712329,false,false,false,false,0.2,measured,false,
2026-06-24T16:45:00Z,18.07,17,18.07,0,0,0,0,0,0,6.13,4.86,16.6,0,0,0,0,6.1,4.9,16.57,0,0,0,0,6.13,4.86,16.6,0,0,0,0,6.1,4.9,23.83,23.892902227048268,23.829228775351,23.892067494235903,23.89206461014447,13.6,13.6,15.2,0,0.1,0,0.025,0,0.025,0.025,0.025,high,1.691,1.1392,0.03802479941291585,0.03802479941291585,0.03802479941291585,0.03802479941291585,false,false,false,false,0,measured,false,
2026-06-24T17:00:00Z,18.07,17,18.07,0,0,0,0,0,0,11.37,1.27,18.1,0,0,0,0,11.4,1.3,18.07,0,0,0,0,11.37,1.27,18.1,0,0,0,0,11.4,1.3,23.83,23.896091510507716,23.86284736742028,23.894687425220972,23.894685900964156,13.1,13.1,14.8,0,3,0,0.75,0,0.75,0.75,0.75,high,1.6,1.0482,1.1066189823874757,1.1066189823874757,1.1066189823874757,1.1066189823874757,false,false,false,false,0.2,measured,false,
2026-06-24T17:15:00Z,18.07,17,18.07,0,0,0,0,0,0,6.3,0.32,16.6,0,0,0,0,6.3,0.3,16.57,0,0,0,0,6.3,0.32,16.6,0,0,0,0,6.3,0.3,23.89,23.9391110810794,23.88870837192802,23.938369014949632,23.938368209372246,13.1,13.1,14.4,0,1.71694334,0,0.4279390500000001,0,0.429235835,0.4279390500000001,0.429235835,high,1.6,1.0482,0.633334030575918,0.6314206347131509,0.633334030575918,0.6314206347131509,false,false,false,false,0,measured,false,
